current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
CUT,Dan Brown,4,0,2,0,0,69,75,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
70,Erik Van Rooyen,4,1,4,18,3,65,72,74,73,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,David Lipsky,5,0,2,0,0,73,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T71,Davis Riley,5,1,4,18,5,66,71,73,75,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T71,Lucas Glover,5,1,4,18,2,70,68,75,72,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Max Greyserman,5,0,2,0,0,74,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Chris Kirk,5,0,2,0,0,70,75,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T71,Tom Hoge,5,1,4,18,1,68,67,79,71,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T74,Adam Schenk,6,1,4,18,9,66,71,70,79,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Sungjae Im,6,0,2,0,0,70,76,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T74,Kevin Roy,6,1,4,18,6,67,70,73,76,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Albert Hansson,7,0,2,0,0,73,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Patton Kizzire,7,0,2,0,0,73,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Karl Vilips,8,0,2,0,0,79,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,John Parry,8,0,2,0,0,73,75,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Ben Martin,9,0,2,0,0,73,76,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Ryan Palmer,10,0,2,0,0,72,78,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
